"filename","restoration_type","species_annotation_codes","scientific_name","common_name","bout","song","call","begin_time_in_s","end_time_in_s","low_freq_in_Hz","high_freq_in_Hz","peak_freq_in_Hz","center_freq_in_Hz","delta_freq_in_Hz","BW_90_in_Hz","delta_time_in_s","dur_90_in_s","min_amp","max_amp","peak_amp","file_offset"
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 8",0,1,112.9306011,113.0049504,513,825.3,656.25,656.25,312.268,187.5,0.0743,0.0373,-587,634,634,112.9306011
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 9",0,1,113.3271306,113.3952841,513,825.3,656.25,656.25,312.268,187.5,0.0682,0.0427,-602,652,652,113.3271306
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 10",0,1,113.7174644,113.7918137,535.3,825.3,656.25,656.25,289.963,187.5,0.0743,0.0373,-557,707,707,113.7174644
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 11",0,1,114.1077981,114.1883432,513,825.3,656.25,656.25,312.268,187.5,0.0805,0.0427,-538,614,614,114.1077981
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 12",0,1,114.4981319,114.5724812,490.7,847.6,656.25,656.25,356.877,187.5,0.0743,0.048,-519,593,593,114.4981319
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 13",0,1,114.9008572,114.9690107,535.3,847.6,656.25,656.25,312.268,187.5,0.0682,0.0427,-627,561,627,114.9008572
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 14",0,1,115.2973867,115.3655402,513,780.7,656.25,656.25,267.658,187.5,0.0682,0.0427,-1154,1575,1575,115.2973867
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 15",0,1,115.6815247,115.7496782,490.7,825.3,656.25,656.25,334.572,187.5,0.0682,0.0427,-650,734,734,115.6815247
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 16",0,1,116.0904458,116.1647951,513,825.3,656.25,656.25,312.268,187.5,0.0743,0.0427,-604,663,663,116.0904458
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 17",0,1,116.4807796,116.5613246,513,825.3,656.25,656.25,312.268,187.5,0.0805,0.048,-685,537,685,116.4807796
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 18",0,1,116.8835049,116.9578542,490.7,825.3,656.25,656.25,334.572,187.5,0.0743,0.048,-802,806,806,116.8835049
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 19",0,1,117.2986217,117.3791668,490.7,847.6,656.25,656.25,356.877,187.5,0.0805,0.048,-524,625,625,117.2986217
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 20",0,1,117.7137386,117.7942836,513,825.3,656.25,656.25,312.268,187.5,0.0805,0.048,-575,619,619,117.7137386
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 21",0,1,118.1164639,118.2032047,490.7,825.3,656.25,656.25,334.572,187.5,0.0867,0.0373,-561,634,634,118.1164639
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 22",0,1,118.525385,118.60593,513,847.6,656.25,656.25,334.572,187.5,0.0805,0.0427,-487,442,487,118.525385
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 23",0,1,118.9157187,118.9838722,513,825.3,656.25,656.25,312.268,187.5,0.0682,0.0427,-468,558,558,118.9157187
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 24",0,1,119.3060525,119.3927933,490.7,825.3,656.25,656.25,334.572,187.5,0.0867,0.0427,-521,655,655,119.3060525
"HP4008U_20200310_174500","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 25",0,1,119.7087778,119.7893229,513,847.6,656.25,656.25,334.572,187.5,0.0805,0.048,-525,521,525,119.7087778
"VAR310U_20201130_164000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 1",0,1,10,10.06195774,536.2,914.8,750,750,378.526,187.5,0.062,0.0427,-1032,1230,1230,10
"VAR310U_20201130_164000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 2",0,1,10.41511686,10.48327037,599.3,883.2,750,750,283.894,187.5,0.0682,0.0427,-1184,1122,1184,10.41511686
"VAR310U_20201130_164000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 3",0,1,10.85501681,10.91077877,599.3,883.2,750,750,283.894,187.5,0.0558,0.0373,-1151,1170,1170,10.85501681
"VAR310U_20201130_164000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 4",0,1,11.28252521,11.3568745,567.8,914.8,750,750,346.982,187.5,0.0743,0.0427,-1060,1262,1262,11.28252521
"VAR310U_20201130_164000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 5",0,1,11.70383784,11.79057867,536.2,883.2,750,750,346.982,187.5,0.0867,0.0427,-1056,1289,1289,11.70383784
"VAR310U_20201130_164000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 6",0,1,12.14993356,12.20569553,567.8,883.2,750,750,315.438,187.5,0.0558,0.0373,-1056,1243,1243,12.14993356
"VAR310U_20201130_164000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 7",0,1,12.59602929,12.6641828,567.8,883.2,750,750,315.438,187.5,0.0682,0.0373,-1269,1207,1269,12.59602929
"VAR310U_20201130_164000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 8",0,1,13.02353769,13.09788698,536.2,883.2,750,750,346.982,187.5,0.0743,0.0427,-999,1242,1242,13.02353769
"VAR310U_20201130_164000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 9",0,1,13.45724187,13.52539538,599.3,914.8,750,750,315.438,187.5,0.0682,0.0427,-1209,1361,1361,13.45724187
"VAR310U_20201130_164000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 10",0,1,13.89094605,13.95909956,567.8,883.2,750,750,315.438,187.5,0.0682,0.0427,-3349,3788,3788,13.89094605
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 1",0,1,170.0247831,170.0805451,535.3,892.2,750,750,356.877,93.75,0.0558,0.0373,-610,738,738,170.0247831
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 2",0,1,170.4460957,170.520445,579.9,869.9,750,750,289.963,187.5,0.0743,0.0373,-655,952,952,170.4460957
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 3",0,1,170.8859957,170.960345,579.9,847.6,750,750,267.658,93.75,0.0743,0.0373,-586,733,733,170.8859957
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 4",0,1,171.3320914,171.3878534,602.2,869.9,750,750,267.658,187.5,0.0558,0.0373,-646,743,743,171.3320914
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 5",0,1,171.7595998,171.8277533,579.9,869.9,750,750,289.963,187.5,0.0682,0.0373,-653,876,876,171.7595998
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 6",0,1,172.193304,172.2552617,602.2,847.6,750,750,245.353,93.75,0.062,0.0373,-623,695,695,172.193304
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 7",0,1,172.6455955,172.7075532,557.6,825.3,750,750,267.658,93.75,0.062,0.0373,-845,868,868,172.6455955
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 8",0,1,173.0669081,173.1350616,602.2,847.6,750,750,245.353,187.5,0.0682,0.032,-604,944,944,173.0669081
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 9",0,1,173.5130038,173.5811573,579.9,847.6,750,750,267.658,187.5,0.0682,0.0427,-724,636,724,173.5130038
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 10",0,1,173.9529038,174.0148615,602.2,847.6,750,750,245.353,187.5,0.062,0.0373,-562,631,631,173.9529038
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 11",0,1,174.3742164,174.4547615,557.6,847.6,750,750,289.963,187.5,0.0805,0.0373,-967,897,967,174.3742164
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 12",0,1,174.8141164,174.8698783,557.6,847.6,750,750,289.963,187.5,0.0558,0.032,-602,667,667,174.8141164
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 13",0,1,175.2602121,175.3345614,557.6,869.9,750,750,312.268,281.25,0.0743,0.0533,-579,589,589,175.2602121
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 14",0,1,175.6939163,175.7682656,624.5,847.6,750,750,223.048,187.5,0.0743,0.048,-785,592,785,175.6939163
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 15",0,1,176.1524035,176.2267528,602.2,869.9,750,750,267.658,187.5,0.0743,0.048,-639,679,679,176.1524035
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 16",0,1,176.5861077,176.6728486,579.9,869.9,750,750,289.963,187.5,0.0867,0.0587,-827,791,827,176.5861077
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 17",0,1,177.2614471,177.3357964,557.6,869.9,750,750,312.268,187.5,0.0743,0.0427,-675,586,675,177.2614471
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 18",0,1,177.7199344,177.7942836,579.9,847.6,750,750,267.658,187.5,0.0743,0.0427,-782,1116,1116,177.7199344
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 19",0,1,178.1536385,178.221792,602.2,825.3,750,750,223.048,93.75,0.0682,0.032,-768,898,898,178.1536385
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 20",0,1,178.5935385,178.661692,557.6,847.6,750,750,289.963,187.5,0.0682,0.0427,-555,621,621,178.5935385
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 21",0,1,179.0148511,179.0768088,602.2,847.6,750,750,245.353,93.75,0.062,0.0373,-590,600,600,179.0148511
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 22",0,1,179.4361637,179.5043173,602.2,847.6,750,750,245.353,187.5,0.0682,0.0427,-664,589,664,179.4361637
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 23",0,1,179.8698679,179.9442172,557.6,847.6,750,750,289.963,93.75,0.0743,0.0373,-791,766,791,179.8698679
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 1",0,1,180.3159845,180.3779422,535.3,847.6,750,750,312.268,93.75,0.062,0.0373,-600,673,673,180.3159845
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 2",0,1,180.7372971,180.7930591,579.9,869.9,750,750,289.963,93.75,0.0558,0.032,-649,665,665,180.7372971
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 3",0,1,181.1648055,181.2267632,602.2,825.3,750,750,223.048,93.75,0.062,0.032,-790,883,883,181.1648055
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 4",0,1,181.6047055,181.6604674,579.9,825.3,656.25,750,245.353,93.75,0.0558,0.032,-639,780,780,181.6047055
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 5",0,1,182.0198223,182.0755843,602.2,869.9,750,750,267.658,93.75,0.0558,0.0373,-680,842,842,182.0198223
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 6",0,1,182.4473307,182.5030927,602.2,847.6,750,750,245.353,187.5,0.0558,0.0373,-890,818,890,182.4473307
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 7",0,1,182.8810349,182.9429926,602.2,869.9,750,750,267.658,187.5,0.062,0.0373,-557,650,650,182.8810349
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 8",0,1,183.2961517,183.3581095,579.9,825.3,750,750,245.353,93.75,0.062,0.0373,-842,814,842,183.2961517
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 9",0,1,183.7236601,183.8042052,579.9,825.3,656.25,750,245.353,93.75,0.0805,0.048,-871,788,871,183.7236601
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 10",0,1,184.1511686,184.2255178,602.2,847.6,750,750,245.353,93.75,0.0743,0.0427,-791,831,831,184.1511686
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 11",0,1,184.578677,184.6406347,602.2,869.9,750,750,267.658,187.5,0.062,0.0427,-653,755,755,184.578677
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 12",0,1,184.9937938,185.0805346,624.5,847.6,750,750,223.048,187.5,0.0867,0.0587,-753,717,753,184.9937938
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 13",0,1,185.4336938,185.508043,557.6,847.6,750,750,289.963,187.5,0.0743,0.0533,-598,578,598,185.4336938
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 14",0,1,185.8426148,185.9169641,535.3,869.9,656.25,750,334.572,281.25,0.0743,0.048,-1332,1526,1526,185.8426148
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 15",0,1,186.2701232,186.3630599,602.2,869.9,750,750,267.658,187.5,0.0929,0.0587,-896,943,943,186.2701232
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 16",0,1,186.716219,186.7781767,624.5,825.3,750,750,200.743,93.75,0.062,0.032,-834,876,876,186.716219
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 17",0,1,187.1313358,187.1932936,624.5,869.9,750,750,245.353,187.5,0.062,0.032,-656,704,704,187.1313358
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 18",0,1,187.5588442,187.620802,602.2,869.9,750,750,267.658,187.5,0.062,0.0373,-674,784,784,187.5588442
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 19",0,1,187.9987442,188.0668977,624.5,892.2,750,750,267.658,187.5,0.0682,0.0427,-536,585,585,187.9987442
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 20",0,1,188.4076653,188.4758188,579.9,847.6,750,750,267.658,187.5,0.0682,0.0533,-625,812,812,188.4076653
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 21",0,1,188.8351737,188.9033272,579.9,869.9,750,750,289.963,187.5,0.0682,0.048,-805,950,950,188.8351737
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 22",0,1,189.2626821,189.3246398,602.2,869.9,750,750,267.658,93.75,0.062,0.0373,-629,628,629,189.2626821
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 23",0,1,189.6777989,189.7521482,624.5,892.2,750,750,267.658,187.5,0.0743,0.0427,-720,711,720,189.6777989
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 1",0,1,190.1115239,190.1672859,624.5,892.2,750,750,267.658,93.75,0.0558,0.0373,-637,784,784,190.1115239
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 2",0,1,190.5328366,190.5947943,579.9,869.9,750,750,289.963,187.5,0.062,0.032,-630,716,716,190.5328366
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 3",0,1,190.9541492,191.0223027,602.2,869.9,750,750,267.658,187.5,0.0682,0.0373,-654,626,654,190.9541492
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 4",0,1,191.3878534,191.4560069,579.9,869.9,750,750,289.963,187.5,0.0682,0.0427,-2104,1705,2104,191.3878534
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 5",0,1,191.8277533,191.8897111,579.9,869.9,750,750,289.963,187.5,0.062,0.0373,-737,703,737,191.8277533
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 6",0,1,192.2428702,192.3172195,602.2,847.6,750,750,245.353,187.5,0.0743,0.048,-624,831,831,192.2428702
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 7",0,1,192.6703786,192.7323363,602.2,847.6,750,750,245.353,93.75,0.062,0.032,-641,664,664,192.6703786
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 8",0,1,193.0916912,193.1536489,579.9,869.9,750,750,289.963,187.5,0.062,0.032,-1065,1048,1065,193.0916912
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 9",0,1,193.5191996,193.5749616,602.2,847.6,750,750,245.353,187.5,0.0558,0.0373,-1416,1831,1831,193.5191996
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 10",0,1,193.9590996,194.0086658,579.9,825.3,750,750,245.353,93.75,0.0496,0.0373,-1071,1141,1141,193.9590996
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 11",0,1,194.3804122,194.4485657,602.2,847.6,750,750,245.353,187.5,0.0682,0.0533,-948,827,948,194.3804122
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 12",0,1,194.795529,194.8698783,557.6,869.9,750,750,312.268,187.5,0.0743,0.048,-647,703,703,194.795529
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 13",0,1,195.2292332,195.3283656,579.9,892.2,750,750,312.268,187.5,0.0991,0.0533,-655,983,983,195.2292332
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 14",0,1,195.6691332,195.7310909,602.2,825.3,750,750,223.048,93.75,0.062,0.0373,-569,662,662,195.6691332
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 15",0,1,196.0780543,196.1585993,602.2,825.3,750,750,223.048,93.75,0.0805,0.0533,-728,896,896,196.0780543
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 16",0,1,196.52415,196.5923035,602.2,803,656.25,750,200.743,93.75,0.0682,0.0373,-636,707,707,196.52415
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 17",0,1,196.9578542,197.0136161,624.5,847.6,750,750,223.048,93.75,0.0558,0.0427,-1087,1031,1087,196.9578542
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 18",0,1,197.372971,197.4473203,624.5,869.9,656.25,750,245.353,187.5,0.0743,0.048,-1101,1357,1357,197.372971
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 19",0,1,197.8004794,197.8748287,624.5,847.6,750,750,223.048,187.5,0.0743,0.0427,-753,853,853,197.8004794
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 20",0,1,198.2341836,198.2899456,624.5,847.6,750,750,223.048,187.5,0.0558,0.032,-1538,1521,1538,198.2341836
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 21",0,1,198.6678878,198.7298455,624.5,847.6,750,750,223.048,187.5,0.062,0.0427,-879,1048,1048,198.6678878
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 22",0,1,199.0953962,199.1759412,624.5,847.6,750,750,223.048,187.5,0.0805,0.0427,-1999,2042,2042,199.0953962
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 23",0,1,199.510513,199.5972539,602.2,869.9,750,750,267.658,187.5,0.0867,0.0533,-645,673,673,199.510513
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 1",0,1,222.5030927,222.5712462,504.7,883.2,656.25,750,378.526,281.25,0.0682,0.0427,-1475,1814,1814,222.5030927
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 2",0,1,222.9306011,222.9925588,504.7,883.2,750,750,378.526,187.5,0.062,0.0373,-631,734,734,222.9306011
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 3",0,1,223.3643053,223.4448503,599.3,883.2,750,750,283.894,187.5,0.0805,0.048,-766,1119,1119,223.3643053
"VAR410U_20201206_161000","Passive","MABA","Psilopogon malabaricus","Malabar Barbet","bout 4",0,1,223.7794221,223.8537714,567.8,883.2,750,750,315.438,187.5,0.0743,0.048,-657,765,765,223.7794221
